year,mmsi,transmitter_no,raw_registered_gear_type,positions,days,days_on_high_seas,fishing_days,fishing_days_on_high_seas,total_hours,total_fishing_hours,hours_on_high_seas,fishing_hours_on_high_seas
2015,1004583758,4583758,Purse Seine Small Pelagics,7847,166,0,109,0,3401.8499999925048,1091.3999999974003,0,0
2015,NA,86811701020,Basic longline,7037,235,0,58,0,5051.491666661504,816.5416666638009,0,0
2015,1004556674,4556674,Purse Seine Big Pelagics with one boat,2873,222,0,112,0,4090.3583333327983,1144.6250000004002,0,0
2016,1004571593,4571593,Basic longline,4258,195,0,147,0,4279.708333332598,2203.3083333332993,0,0
2016,1004520454,4520454,Anchored gillnets,1273,56,0,42,0,1285.9999999999,704.1333333329002,0,0
2015,1004575844,4575844,Stick-Held lift net,5742,280,0,144,0,6177.383333333197,1349.8583333329002,0,0
2014,1004964124,4964124,Longline Tuna,4053,144,144,91,91,3347.0500000020074,764.5166666661993,3347.0500000020074,764.5166666661993
2016,1040409579,40409579,Pole-and-line,3027,202,0,7,0,2983.1499999996004,27.400000000000002,0,0
2014,1004549939,4549939,Basic longline,3094,153,0,113,0,3234.4583333324986,1536.5749999991006,0,0
2015,1004578597,4578597,Pole-and-line,1863,133,0,41,0,1921.3916666663995,242.31666666639995,0,0
2016,1031213412,31213412,Purse Seine Small Pelagics,115,5,0,1,0,106.5083333333,3.275,0,0
2016,1004626962,4626962,Stick-Held lift net,3120,138,0,68,0,3126.941666666599,887.1583333335002,0,0
2016,1040512715,40512715,Purse Seine Small Pelagics,3210,144,0,41,0,3117.5166666692007,232.94166666669997,0,0
2016,1031085955,31085955,Oceanic gillnet,2911,143,0,92,0,2853.2500000001,1570.2583333335,0,0
2016,1004569092,4569092,Purse Seine Small Pelagics,1958,126,0,59,0,2369.0749999987966,514.0249999992003,0,0
2014,1004595810,4595810,Purse Seine Small Pelagics,4403,232,0,114,0,4525.716666665997,1163.8999999992998,0,0
2016,1004575633,4575633,Stick-Held lift net,3105,230,0,48,0,4189.549999999794,409.72499999990026,0,0
2015,1004911380,4911380,Purse Seine Small Pelagics,1155,80,0,36,0,1528.9333333331006,383.07499999999993,0,0
2015,1000074021,74021,Oceanic gillnet,4174,88,0,45,0,1965.2416666694003,366.2333333344998,0,0
2016,1004470382,4470382,Purse Seine Small Pelagics,488,30,0,2,0,583.1583333338002,3.15,0,0
2014,1004964125,4964125,Purse Seine Small Pelagics,1888,94,0,69,0,1974.1166666665993,971.5249999995002,0,0
2016,1004507938,4507938,Oceanic gillnet,1192,115,0,95,0,1683.8666666641009,1272.4583333312016,0,0
2014,1000097254,97254,Purse Seine Small Pelagics,1697,45,0,22,0,994.6333333340997,134.26666666679998,0,0
2016,1004908175,4908175,Purse Seine Big Pelagics with one boat,1480,108,7,47,2,2294.6000000011995,505.0916666665,149.84166666689987,2.5166666666
2016,1004575844,4575844,Stick-Held lift net,5935,285,0,129,0,6395.899999999799,1151.2750000000997,0,0
2015,1004651453,4651453,Longline Tuna,2146,117,57,43,35,2183.0833333339997,383.7000000001999,1118.6583333342005,340.8666666668
2016,1040409795,40409795,Purse Seine Small Pelagics,2564,115,0,5,0,2529.2416666661,10.5333333334,0,0
2016,1004958954,4958954,Longline Tuna,5679,262,256,131,131,5828.433333333098,816.8833333326002,5698.333333333199,816.8833333326002
2016,1040409264,40409264,Purse Seine Small Pelagics,2225,94,46,17,15,2185.4000000029023,157.55,1027.6250000020993,131.03333333310002
2014,1004569616,4569616,Stick-Held lift net,1605,109,0,11,0,2002.0666666675004,91.95833333309999,0,0
2016,NA,86811707381,Basic longline,589,54,0,8,0,1047.7999999989995,69.20833333339998,0,0
2016,1004537990,4537990,Purse Seine Small Pelagics,1813,109,0,66,0,1872.5333333334988,713.3583333335001,0,0
2015,NA,86811701028,Oceanic gillnet,4021,170,0,48,0,2834.7333333306005,455.3999999996999,0,0
2015,1000124883,124883,Purse Seine Small Pelagics,528,18,0,2,0,259.14166666689994,4.8916666667,0,0
2016,1004635802,4635802,Purse Seine Small Pelagics,2176,135,0,77,0,2479.8166666656994,930.5583333330001,0,0
2014,1004644953,4644953,Purse Seine Small Pelagics,2013,99,0,63,0,2036.0916666665998,1007.0916666663001,0,0
2014,1004949308,4949308,Longline Tuna,2751,109,109,78,78,2367.6833333332006,1139.8833333337993,2367.6833333332006,1139.8833333337993
2015,1004608403,4608403,Purse Seine Small Pelagics,1221,70,0,42,0,1371.6333333331995,397.0583333333001,0,0
2015,1004703513,4703513,Purse Seine Small Pelagics,1195,56,0,33,0,1220.3916666660998,298.34999999970006,0,0
2014,1004617251,4617251,Basic longline,1274,67,0,51,0,1291.6249999997997,912.6833333330002,0,0
2015,1004804812,4804812,Purse Seine Group (2 boat) Big Pelagics,537,41,0,9,0,599.1750000001999,102.5166666666,0,0
2014,1000125118,125118,Purse Seine Small Pelagics,557,14,0,1,0,314.28333333320006,4.7666666667,0,0
2014,1004574388,4574388,Purse Seine Small Pelagics,210,11,0,2,0,205.36666666669996,27.5,0,0
2016,1140122040,140122040,Oceanic gillnet,431,18,0,4,0,422.5,58,0,0
2016,1040512344,40512344,Anchored gillnets,505,38,0,1,0,503.15833333430015,1,0,0
2014,1004520466,4520466,Anchored gillnets,372,16,0,6,0,371.70000000000016,72,0,0
2015,1004556666,4556666,Basic longline,848,36,0,26,0,840.5083333330003,392.38333333290007,0,0
2016,NA,86811703435,Oceanic gillnet,823,57,0,16,0,1214.2583333309008,177.36666666639996,0,0
2015,1004587976,4587976,Oceanic gillnet,309,20,0,3,0,320.7499999999999,11.4833333333,0,0
2015,1004893943,4893943,Purse Seine Small Pelagics,261,19,0,6,0,305.1333333334,56.966666666600005,0,0
2016,1004960970,4960970,Purse Seine Big Pelagics with one boat,124,11,0,1,0,124.8416666667,7,0,0
2014,1000124170,124170,Fish net/dragnet,16605,331,0,304,0,7567.0166666731975,4268.658333335501,0,0
2014,1004953775,4953775,Longline Tuna,23673,214,209,120,120,4746.933333220703,1042.1083332971,4633.758333220504,1042.1083332971
2015,1004956253,4956253,Squid hooking,7079,311,0,140,0,7015.591666665097,1064.6000000004005,0,0
2015,1000109970,109970,Pole-and-line,1806,53,0,15,0,876.8750000005995,53.008333333500005,0,0
2015,1000124231,124231,Basic longline,11639,281,0,203,0,6010.525000005997,2648.2416666689,0,0
2014,1000087078,87078,Purse Seine Big Pelagics with one boat,4220,99,5,74,0,2126.708333335298,961.1583333344994,102.68333333340003,0
2014,1004867764,4867764,Longline Tuna,6716,290,283,253,250,6712.358333332997,3310.4416666661004,6556.858333332997,3287.9416666661004
2014,1000056062,56062,Longline Tuna,16457,288,274,172,172,6366.666666669397,1026.3000000012005,6098.691666669698,1026.3000000012005
2014,1000110010,110010,Purse Seine Big Pelagics with one boat,11383,266,27,130,14,5907.141666670205,1203.7083333348994,522.9833333339004,122.891666667
2016,1004643106,4643106,Purse Seine Big Pelagics with one boat,3853,204,0,152,0,4017.2083333332007,1807.8749999999002,0,0
2014,1000140251,140251,Purse Seine Big Pelagics with one boat,2830,64,17,42,11,1447.5166666680004,498.61666666800005,363.98333333320033,73.74166666629999
2016,1031085970,31085970,Purse Seine Small Pelagics,5019,253,0,81,0,4993.525000006703,610.0750000003001,0,0
2014,1000065244,65244,Longline Tuna,13802,289,259,208,208,6628.300000002898,2776.3083333338996,5993.491666669303,2773.7583333339
2014,1004955203,4955203,Oceanic gillnet,6748,299,0,176,0,6600.749999998605,1170.1666666656,0,0
2016,1004752502,4752502,Purse Seine Small Pelagics,3929,215,0,147,0,4294.766666667098,1513.6749999997996,0,0
2014,1000047719,47719,Purse Seine Big Pelagics with one boat,12632,279,198,118,95,5828.741666676001,1348.2083333347985,4212.475000007702,1163.3333333346989
2014,1000065330,65330,Fish net/dragnet,8675,191,0,158,0,4271.9666666682015,2074.9833333351,0,0
2016,1004605006,4605006,Purse Seine Small Pelagics,4338,226,0,109,0,4808.116666666405,943.908333333,0,0
2014,1004680617,4680617,Purse Seine Small Pelagics,4246,217,0,136,0,4238.258333333297,1589.4666666667001,0,0
2014,NA,86811035776,Fish net/dragnet,5843,266,0,126,0,5690.583333326096,1472.2249999977,0,0
2016,1000074017,74017,Purse Seine Small Pelagics,8550,184,0,125,0,4088.0583333354034,1502.7583333345997,0,0
2014,NA,86811701462,Basic longline,4536,211,12,100,0,4399.524999994505,1104.6499999982007,116.69999999950006,0
2016,1031056673,31056673,Stick-Held lift net,1697,86,0,21,0,1688.9333333335999,156.00833333330002,0,0
2015,1000124766,124766,Basic longline,13116,302,0,222,0,6757.6749999995,3127.691666665999,0,0
2014,1004957419,4957419,Squid hooking,50182,300,0,66,0,6391.541666522396,523.4416666545004,0,0
2016,1004587970,4587970,Stick-Held lift net,5853,264,0,118,0,5899.166666666706,928.3833333332002,0,0
2015,1004956370,4956370,Purse Seine Small Pelagics,5124,234,0,108,0,4896.2083333338,984.4583333336011,0,0
2015,1004954522,4954522,Squid hooking,6251,286,0,87,0,6281.291666667401,769.5083333334,0,0
2016,1000124659,124659,Oceanic gillnet,4552,222,0,65,0,4241.558333330502,709.1166666666995,0,0
2016,1004955202,4955202,Purse Seine Big Pelagics with one boat,4732,283,0,185,0,5429.324999998698,2355.6083333323945,0,0
2015,1004956355,4956355,Longline Tuna,4997,237,232,79,78,5209.508333330997,466.4333333329001,5074.908333330896,456.4333333329001
2016,1000074289,74289,Purse Seine Big Pelagics with one boat,4332,103,0,72,0,2196.1666666671995,989.3166666667001,0,0
2015,NA,86811703469,Fish net/dragnet,1938,82,0,22,0,1559.1749999975987,130.75833333320003,0,0
2014,1004817033,4817033,Purse Seine Small Pelagics,3414,163,0,68,0,3530.4166666656984,663.2083333334001,0,0
2014,1004958147,4958147,Squid hooking,6279,282,0,132,0,6222.608333331407,1419.5749999991995,0,0
2016,1004816213,4816213,Oceanic gillnet,5776,255,0,215,0,5736.6999999999925,2918.8416666667995,0,0
2016,1004757115,4757115,Purse Seine Small Pelagics,278,44,0,5,0,375.4666666664,40.8500000001,0,0
2015,1004964128,4964128,Longline Tuna,2477,116,108,82,82,2508.6916666662,699.7499999998001,2313.7249999995993,699.7499999998001
2015,1004629776,4629776,Oceanic gillnet,2105,95,0,61,0,2114.7499999999995,815.3749999998003,0,0
2016,1031110085,31110085,Hand Line Tuna,5973,263,0,28,0,5822.483333339301,152.50833333330002,0,0
2016,1004861484,4861484,Purse Seine Small Pelagics,3621,212,0,122,0,3881.275000000396,1633.0416666669994,0,0
2014,1004552034,4552034,Purse Seine Small Pelagics,1365,102,0,36,0,1862.383333332,270.70833333310003,0,0
2014,1004957187,4957187,Squid hooking,5601,283,0,70,0,5874.391666666906,743.7833333331,0,0
2016,1000124861,124861,Purse Seine Small Pelagics,8017,216,0,125,0,4762.391666669104,1205.1750000022,0,0
2016,1004556775,4556775,Stick-Held lift net,6829,298,0,130,0,6864.991666667897,1169.9083333329997,0,0
2016,1004573915,4573915,Purse Seine Small Pelagics,8300,94,0,35,0,1946.3583334429998,370.14166671169994,0,0
2014,1004765853,4765853,Purse Seine Small Pelagics,509,27,18,11,10,503.6749999997004,182.7666666666,360.21666666640004,167.7666666666
2016,1004624567,4624567,Basic longline,2612,152,0,106,0,2769.708333332798,1736.9416666655993,0,0
2014,1000124258,124258,Squid hooking,5404,120,0,15,0,2721.491666667497,53.466666667,0,0
2016,1040511646,40511646,Purse Seine Small Pelagics,3613,198,0,46,0,3483.0750000006,350.6083333336998,0,0
2016,1004498404,4498404,Purse Seine Small Pelagics,2422,99,0,29,0,2170.9083333262993,333.8166666658998,0,0
2015,1004926124,4926124,Longline Tuna,5313,255,220,124,116,5692.225000000002,1237.1083333329002,4924.991666666698,1125.6083333329
2015,1004522631,4522631,Oceanic gillnet,2021,128,0,5,0,2052.5083333333982,7.433333333299999,0,0
2016,1004575590,4575590,Stick-Held lift net,6359,287,0,79,0,6488.275,701.9833333331003,0,0
2016,1004571590,4571590,Hand Line Tuna,1021,66,0,26,0,1226.1583333332999,220.61666666659997,0,0
2016,1040511632,40511632,Purse Seine Small Pelagics,2445,230,0,105,0,2362.641666667101,596.2750000001,0,0
2014,1004887563,4887563,Purse Seine Small Pelagics,4984,256,0,142,0,5316.208333334602,1343.6083333342997,0,0
2014,1000124272,124272,Oceanic gillnet,5319,116,0,83,0,2627.075000000201,776.9583333327996,0,0
2016,1040512496,40512496,Purse Seine Small Pelagics,2165,99,0,18,0,2006.9666666685014,65.20000000019998,0,0
2016,1000087185,87185,Longline Tuna,6175,124,12,97,9,2849.174999998002,525.9750000000998,239.30833333310005,40.724999999800005
2014,1004911381,4911381,Purse Seine Small Pelagics,1851,153,0,35,0,2601.416666665696,260.07499999979996,0,0
2014,1004624203,4624203,Stick-Held lift net,4768,215,0,96,0,4877.108333332702,779.4416666668,0,0
2016,1000074100,74100,Purse Seine Big Pelagics with one boat,11956,272,3,169,2,5892.308333338708,1828.0000000018997,20.233333333200008,5.5666666667
2015,1000073600,73600,Purse Seine Small Pelagics,3835,103,0,32,0,2142.0166666675987,272.4749999994,0,0
2015,1000056297,56297,Purse Seine Small Pelagics,2121,158,0,4,0,2015.0750000022003,34.80833333370001,0,0
2015,1004964113,4964113,Purse Seine Small Pelagics,4339,231,0,131,0,4403.199999999999,1330.0833333335001,0,0
2015,1004960951,4960951,Purse Seine Big Pelagics with one boat,3251,172,6,114,1,3630.9833333326947,1114.6749999996996,63.033333333600005,23.216666666800002
2016,1000109924,109924,Purse Seine Small Pelagics,668,15,0,1,0,349.0250000003003,5.9333333333,0,0
2014,1004956244,4956244,Longline Tuna,7315,322,315,229,228,7460.766666666501,1872.9083333335996,7315.1166666664,1870.9083333335996
2015,1004946315,4946315,Purse Seine Big Pelagics with one boat,2832,96,50,17,17,2152.133333336003,154.62500000000003,1124.7250000004,154.62500000000003
2016,1040510704,40510704,Stick-Held lift net,6460,278,0,28,0,6197.966666666298,159.2333333331,0,0
2016,1000042823,42823,Purse Seine Big Pelagics with one boat,3357,69,0,46,0,1609.0333333357,394.80000000030014,0,0
2014,1000061594,61594,Fish net/dragnet,6073,174,0,110,0,3292.0749999984973,1262.4083333323008,0,0
2016,1004575136,4575136,Stick-Held lift net,4709,259,0,75,0,5409.566666666098,842.7749999989005,0,0
2016,1004957193,4957193,Oceanic gillnet,767,35,0,9,0,767.35,130.5249999999,0,0
2016,1004949309,4949309,Squid hooking,3647,311,0,119,0,7053.233333333004,1639.4250000000002,0,0
2014,1004957420,4957420,Shrimp net,4925,238,0,172,0,5057.6833333327995,1652.1833333331003,0,0
2015,1004949308,4949308,Longline Tuna,7971,285,282,201,200,6454.25833333319,2088.100000000199,6375.824999999994,2081.100000000199
2015,1004663262,4663262,Purse Seine Small Pelagics,4377,213,127,107,88,4639.100000000098,1094.1583333336002,2823.8000000007964,917.7583333336003
2016,1004964113,4964113,Purse Seine Small Pelagics,2716,132,0,105,0,2679.766666666499,1574.5833333331,0,0
2015,NA,86811703814,Oceanic gillnet,2270,107,0,66,0,2100.4416666639027,1047.2416666644008,0,0
2016,1004578264,4578264,Purse Seine Small Pelagics,2515,173,0,109,0,3518.033333333095,1116.9166666667004,0,0
2016,1004605302,4605302,Purse Seine Small Pelagics,1108,79,0,36,0,1238.8416666678997,477.8583333335,0,0
2015,1004565585,4565585,Longline Tuna,821,55,44,44,39,1145.2750000001997,496.59166666660036,953.5083333334005,423.1333333333003
2015,1004614857,4614857,Longline Tuna,3405,274,271,155,155,5958.941666667204,1407.9416666669997,5863.800000000605,1407.9416666669997
2016,1004722891,4722891,Longline Tuna,1240,56,44,44,41,1248.6083333333,679.6333333332,985.1083333332998,661.6333333332
2016,1004572145,4572145,Purse Seine Small Pelagics,813,36,0,24,0,784.9250000004008,372.1833333337,0,0
2016,1004933490,4933490,Purse Seine Small Pelagics,193,24,0,2,0,233.93333333319993,8.0333333333,0,0
2016,1004569211,4569211,Purse Seine Small Pelagics,1262,69,0,42,0,1299.4416666670006,324.85833333339997,0,0
2014,1004782313,4782313,Pole-and-line,497,49,0,15,0,603.5250000006002,65.4083333332,0,0
2016,1004583761,4583761,Purse Seine Small Pelagics,1519,92,0,33,0,1609.2583333329985,267.9416666664999,0,0
2016,1004449911,4449911,Basic longline,155,8,0,1,0,152.9333333334,1,0,0
2015,1004953777,4953777,Longline Tuna,556,26,24,6,6,595.4916666667,85.4916666667,547.5,85.4916666667
2016,1004567997,4567997,Purse Seine Small Pelagics,1527,93,0,43,0,1684.0249999999996,368.1916666669001,0,0
2014,1004575852,4575852,Purse Seine Small Pelagics,433,29,0,15,0,459.60000000009995,131.2083333333,0,0
2016,1004445007,4445007,Longline Tuna,534,27,24,10,10,595.0416666667,146.8416666668,501.82499999990006,146.8416666668
2015,1000065231,65231,Purse Seine Small Pelagics,913,22,0,17,0,463.9583333332003,344.625,0,0
2015,1004491021,4491021,Purse Seine Big Pelagics with one boat,396,21,0,5,0,400.89999999999986,51.5,0,0
2016,1040513458,40513458,Purse Seine Big Pelagics with one boat,16,3,0,1,0,7.450000000299998,0.5,0,0
2016,1004547315,4547315,Purse Seine Big Pelagics with one boat,93060,242,132,203,123,5123.491668914414,3327.825001496599,2568.79166766,1816.7416673942005
2014,1004917046,4917046,Squid hooking,6807,302,0,158,0,6779.324999999703,1617.6083333329002,0,0
2014,1000140292,140292,Purse Seine Small Pelagics,3469,77,0,37,0,1754.9250000000027,273.9166666667002,0,0
2015,1004573917,4573917,Squid hooking,7560,258,0,109,0,5846.975000000398,1156.2000000001008,0,0
2016,1000056065,56065,Stick-Held lift net,10506,248,0,26,0,5696.183333338698,141.2000000006,0,0
2014,1000124805,124805,Purse Seine Small Pelagics,7740,201,0,66,0,4356.9666666683015,608.3166666667001,0,0
2016,1004624566,4624566,Basic longline,4726,224,0,164,0,4676.208333333602,2771.8833333334987,0,0
2016,1004956289,4956289,Longline Tuna,5582,252,231,182,180,5610.324999999006,2336.199999998898,5286.9999999990005,2318.1916666655984
2015,1000074059,74059,Purse Seine Small Pelagics,3919,88,0,72,0,1895.050000001499,878.6583333344992,0,0
2016,1004517231,4517231,Oceanic gillnet,32884,142,0,78,0,2821.133333833697,936.5750001757995,0,0
2016,1031076503,31076503,Hand Line Tuna,4884,223,0,41,0,4787.850000005299,307.3666666667001,0,0
2015,1004956248,4956248,Squid hooking,6989,315,0,149,0,7130.974999999299,1414.4916666667,0,0
2015,1004958939,4958939,Purse Seine Big Pelagics with one boat,2599,121,0,72,0,2619.391666666899,1002.1583333330003,0,0
2016,1000074044,74044,Purse Seine Big Pelagics with one boat,11133,243,109,132,65,5392.066666673299,1566.9750000038985,2351.4666666705984,787.1250000026001
2014,1004941432,4941432,Fish net/dragnet,4048,195,0,130,0,4126.941666666303,1052.575,0,0
2015,1000073678,73678,Longline Tuna,4357,82,80,61,61,1912.3333333313994,324.8583333324002,1862.2749999978987,324.8583333324002
2015,1004562333,4562333,Longline Tuna,603,56,0,10,0,758.3249999999003,130.0166666666,0,0
2015,1004629772,4629772,Basic longline,5969,281,0,203,0,6245.816666665697,3031.2666666660007,0,0
2016,1000052548,52548,Longline Tuna,12220,236,229,161,161,5513.758333332805,1740.0500000002994,5351.0583333333025,1740.0500000002994
2016,1040510051,40510051,Purse Seine Small Pelagics,4553,197,0,40,0,4482.833333333801,245.65833333350022,0,0
2016,1040408050,40408050,Purse Seine Big Pelagics with one boat,4001,305,259,61,61,6503.899999997794,688.9833333332003,5533.1583333312965,688.9833333332003
