year,mmsi,transmitter_no,shipname,raw_registered_gear_type,gfw_sub_gear,gfw_gear,length,tonnage,engine_power,positions,days,days_on_high_seas,fishing_days,fishing_days_on_high_seas,total_hours,total_fishing_hours,hours_on_high_seas,fishing_hours_on_high_seas,fraction_effort_on_high_seas,aux_engine_power,crew,design_speed_old,design_speed_ihs,main_sfc,main_sfc_low,aux_sfc
2016,1004562333,4562333,MARGO ABADI,Longline Tuna,drifting_longlines,drifting_longlines,18.3,40,208.2892560413002,2074,118,26,41,17,2094.5833333325986,356.98333333330004,508.59999999960024,162.09166666660002,0.45405947990087814,62.48677681239006,6,12.999573009328026,10.730078065451556,220,220,217
2015,1004907109,4907109,SURYA TERANG-02,Purse Seine Small Pelagics,purse_seines,purse_seines,27.32,92,275.9,2200,100,30,80,29,2239.1916666664997,1131.2499999996003,613.0249999999,386.5416666665,0.3416942909760324,82.77,14,13.0229563203624,10.80995155631849,180,180,217
2015,1004519262,4519262,HARAPAN BERSAMA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.3,173,335.6,5802,261,147,192,116,5931.683333332795,2424.4916666662,3320.0499999997996,1378.5083333331997,0.5685762307563297,100.68,7,13.0443100327704,10.88018711283344,180,180,217
2014,1004941354,4941354,DAMAI SBEC - II,Longline Tuna,drifting_longlines,drifting_longlines,23.3,86,325.0926238313053,3171,128,122,95,94,2790.450000001299,1128.5249999997995,2634.1333333347,1114.9999999998,0.9880153297445763,97.52778714939159,9,13.03905376512252,10.867845332727097,220,220,217
2015,1004939765,4939765,NA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.44,129,313.2,3655,192,127,133,96,4097.408333333696,1936.7249999998,2634.141666666498,1495.7583333330003,0.772313226365723,93.96,10,13.0360200055224,10.85386621649296,180,180,217
2014,1004624570,4624570,RAJAWALI - V,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,28.89,158,313.2,4492,210,153,118,118,4656.550000000204,1799.7833333332999,3508.3666666668996,1799.7833333332999,1,93.96,13,13.0366188904848,10.85386621649296,180,180,217
2016,1004536111,4536111,SETIA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,29.04,168,447.4,2820,110,78,76,66,2455.374999998399,1341.7999999992996,1784.5083333327013,1226.7333333331,0.9142445471260549,134.22,14,13.0810495825056,11.01097938457604,180,180,217
2014,1004573726,4573726,MUTIARA ANUGRAH KENCANA,Longline Tuna,drifting_longlines,drifting_longlines,19.87,55,223.7,5033,226,167,186,141,5087.8750000000955,2415.2500000000964,3728.9166666667957,1881.500000000097,0.7790083842252445,67.11,5,13.004970313803,10.74831484614401,220,220,217
2016,1004965269,4965269,BINTANG BAHAGIA JAYA,Longline Tuna,drifting_longlines,drifting_longlines,26.08,128,261,587,62,40,26,22,863.4333333333005,200.55833333359996,601.3250000000004,189.08333333359997,0.9427847259734006,78.3,9,13.018791675264,10.792379317009,180,180,217
2016,1040409808,40409808,REJEKI MELIMPAH I,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,23.755,138,336.88892477490475,433,18,18,1,1,422.0166666674999,4.0000000001,422.0166666674999,4.0000000001,1,101.06667743247142,8,13.04401424775414,10.881700476376182,220,220,217
2015,1031057332,31057332,MINA SARI,Longline Tuna,drifting_longlines,drifting_longlines,18.2,34,238.6,540,25,25,11,11,561.1916666667997,171.76666666660003,561.1916666667997,171.76666666660003,1,71.58,5,13.0094470957992,10.76592984750884,220,220,217
2014,1004957186,4957186,MEKAR MANDIRI,Longline Tuna,drifting_longlines,drifting_longlines,24.67,91,261,673,36,27,15,15,672.6916666668001,183.64166666650007,592.6166666667999,183.64166666650007,1,78.3,12,13.018022284758,10.792379317009,180,180,217
2016,1004961348,4961348,BALI PERMAI - 68,Longline Tuna,drifting_longlines,drifting_longlines,26.13,136,401.5673461252392,715,63,26,17,17,707.0416666667002,140.03333333319995,602.0250000001001,140.03333333319995,1,120.47020383757176,9,13.06529283493915,10.957477122945207,180,180,217
2015,1004598760,4598760,CAHAYA MUTIARA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,28.46,148,313.2,5874,286,244,181,170,6312.666666668309,2344.3500000001964,5395.083333334406,2272.675000000296,0.9694264934843798,93.96,13,13.0364123784288,10.85386621649296,180,180,217
2016,1000065135,65135,MINA ANUGRAH - 18,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.06,115,371.78550432519717,10205,248,40,146,32,4840.783333335796,1592.9416666664017,892.4916666670988,504.4749999991004,0.3166939571960792,111.53565129755914,8,13.055045631304235,10.922624971942398,180,180,217
2015,1000087097,87097,CAHAYA ABADI - II,Longline Tuna,drifting_longlines,drifting_longlines,22.89,85,314.62795095947274,3400,92,24,40,14,2021.9166666668007,459.18333333270016,478.71666666630017,127.51666666640001,0.27770316866881606,94.38838528784181,10,13.035582243480096,10.855545268103334,220,220,217
2015,1004955200,4955200,SUN RISE - I,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,31.85,136,275.9,34951,282,37,122,21,5775.441666816101,1015.6833333729999,564.4833333340996,90.7500000003,0.08934871432705979,82.77,16,13.0238694735792,10.80995155631849,180,180,217
2014,1004957194,4957194,JIMMY WIJAYA - 24,Longline Tuna,drifting_longlines,drifting_longlines,27.48,179,440.63442396863104,4307,193,178,145,143,4213.233333332701,1545.341666666299,3898.624999999199,1540.341666666299,0.9967644695617466,132.1903271905893,12,13.079043378602945,11.003091829584461,180,180,217
2015,1000123981,123981,SUMAN JAYA PERKASA - XII,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,24.78,110,364.1656821477932,7075,169,93,81,75,3852.250000000299,919.8666666670998,2170.6166666668023,877.8666666670997,0.9543412088708723,109.24970464433795,7,13.052430935455723,10.913696923663945,180,180,217
2015,1004949244,4949244,MAHAKAM,Longline Tuna,drifting_longlines,drifting_longlines,24.67,100,283.4,6835,306,303,159,159,6945.349999999699,1209.7666666664998,6866.391666666299,1209.7666666664998,1,85.02,9,13.02559529172,10.81879018009124,180,180,217
2014,1004620718,4620718,TIRTA SARI,Longline Tuna,drifting_longlines,drifting_longlines,21.6,54,238.6,2384,146,133,100,98,3076.725000000098,1441.4166666669992,2676.5666666666984,1342.8166666670993,0.9315950742904247,71.58,10,13.0098642109752,10.76592984750884,220,220,217
2014,1000124267,124267,MAJU SETIA - 2,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,29.4,75,223.7,2499,59,37,25,24,1278.0166666674997,168.8499999997,814.1416666662996,162.1916666664,0.9605665778305489,67.11,14,13.005388246095,10.74831484614401,180,180,217
2014,1000073639,73639,JIMMY WIJAYA - 8,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.2,141,403.552224257383,2497,53,31,24,23,1202.133333334001,213.7083333332,702.5083333325996,206.21666666640002,0.9649444336121443,121.06566727721489,10,13.066049121836889,10.959797497574824,180,180,217
2015,1004613844,4613844,BINA HASIL JAYA -16,Longline Tuna,drifting_longlines,drifting_longlines,21.7,56,275.9,6205,276,244,222,198,6446.099999999602,2107.2499999995002,5527.6416666661025,1839.2666666661,0.8728279353026628,82.77,10,13.0222091950032,10.80995155631849,220,220,217
2014,1004788902,4788902,NA,Longline Tuna,drifting_longlines,drifting_longlines,27.38,126,437.68374683742763,6671,294,292,218,218,6868.4666666661,2072.4833333334,6789.058333332799,2072.4833333334,1,131.3051240512283,12,13.076994680223288,10.99965071975326,180,180,217
2015,1000124267,124267,MAJU SETIA - 2,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,29.4,75,223.7,6472,158,76,94,52,3424.166666669099,929.1666666671001,1665.2250000025008,483.00833333400016,0.5198295964130312,67.11,14,13.005388246095,10.74831484614401,180,180,217
2015,1004693909,4693909,KARYA BERSAMA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,27.87,192,313.2,6354,293,251,233,218,6623.683333332408,3136.6249999988972,5701.366666666,2992.2499999988972,0.953971227035412,93.96,12,13.0373210314752,10.85386621649296,180,180,217
2015,1004725813,4725813,GARUDA JAYA V,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,23.15,117,275.9,6779,315,264,220,209,7168.916666666407,2799.9416666662987,6095.166666666804,2719.191666666198,0.9711601134547049,82.77,7,13.0234751574174,10.80995155631849,220,220,217
2014,1004614857,4614857,BANDAR NELAYAN - 35,Longline Tuna,drifting_longlines,drifting_longlines,24.1,57,275.9,3276,264,262,179,179,4987.066666668002,1482.1583333342987,4936.8750000014015,1482.1583333342987,1,82.77,13,13.0222299484854,10.80995155631849,180,180,217
2016,1000044273,44273,HIROYOSHI 06,Longline Tuna,drifting_longlines,drifting_longlines,27.59,120,313.2,2423,52,21,15,7,1155.2833333340004,67.8250000002,394.83333333420006,14.949999999999998,0.2204201990410013,93.96,12,13.035834144672,10.85386621649296,180,180,217
2014,1004958132,4958132,SUGIH ABADI JAYA,Purse Seine Small Pelagics,purse_seines,purse_seines,22.6,76,275.9,6186,277,126,181,86,6097.266666664003,2372.7999999986982,2895.749999999296,967.8083333329009,0.4078760676556945,82.77,10,13.0226242646472,10.80995155631849,220,220,217
2016,1004564727,4564727,TETAP JAYA,Purse Seine Small Pelagics,purse_seines,purse_seines,20.1,33,247.60538972921003,3699,190,10,123,9,3797.7666666668965,1628.5916666666,148.99999999999997,103.0083333333,0.06324994499335573,74.281616918763,10,13.012397203789345,10.776567871102111,220,220,217
2016,1040510310,40510310,STARINDO JAYA VI,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,23.9,128,313.2,560,29,10,1,1,570.8833333340998,9.016666666599999,165.17500000020001,9.016666666599999,1,93.96,8,13.0359993543168,10.85386621649296,220,220,217
2016,1040511885,40511885,NA,Purse Seine Small Pelagics,purse_seines,purse_seines,24.4,93,353.9400647215593,3354,144,131,68,68,3312.4500000026032,981.3000000003001,3013.9833333356046,981.3000000003001,1,106.18201941646778,11,13.04871039451797,10.901708678176904,180,180,217
2014,1000073687,73687,NUSANTARA INDAH VII,Purse Seine Small Pelagics,purse_seines,purse_seines,20.92,78,275.9,938,26,13,6,5,427.3999999984001,46.299999999800015,273.2249999985001,45.116666666500016,0.9744420446370387,82.77,6,13.0226657716116,10.80995155631849,220,220,217
2015,1004917041,4917041,BALI JAYA - 188,Longline Tuna,drifting_longlines,drifting_longlines,23.97,72,283.4,1015,47,45,23,23,1069.8749999996005,232.7249999996999,1031.6249999996007,232.7249999996999,1,85.02,12,13.0250147700384,10.81879018009124,220,220,217
2016,1004519262,4519262,HARAPAN BERSAMA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.3,173,335.6,6570,297,137,222,111,6650.6166666662975,3086.3833333327993,2856.4499999997997,1558.8416666662004,0.5050706598337223,100.68,7,13.0443100327704,10.88018711283344,180,180,217
2014,1004939213,4939213,CHIU SHIH - 01,Longline Tuna,drifting_longlines,drifting_longlines,24.29,87,351.0048956054811,6257,206,201,128,125,4199.816666677799,1846.1500000024014,4082.6583333444,1819.2333333358013,0.98542010851417,105.30146868164434,11,13.047619251927943,10.898266076840791,180,180,217
2016,1004956264,4956264,FRANSISKA - 88,Longline Tuna,drifting_longlines,drifting_longlines,25.19,128,375.34779897600487,4375,189,186,88,88,4352.083333333195,499.6416666667001,4288.583333333195,499.6416666667001,1,112.60433969280146,7,13.056486315592988,10.926797334611791,180,180,217
2015,1000087174,87174,MUTIARA - 10,Longline Tuna,drifting_longlines,drifting_longlines,20.92,56,261,12279,257,93,198,60,5862.666666669998,1687.1083333346999,1778.0833333351002,359.2583333334001,0.2129432510260312,78.3,7,13.017294482928,10.792379317009,220,220,217
2014,1000081478,81478,MUTIARA 9,Longline Tuna,drifting_longlines,drifting_longlines,19.23,49,261,16041,365,365,212,212,8333.483333331806,1938.8083333332006,8333.483333331806,1938.8083333332006,1,78.3,6,13.017148922561999,10.792379317009,220,220,217
2015,1004620718,4620718,TIRTA SARI,Longline Tuna,drifting_longlines,drifting_longlines,21.6,54,238.6,5802,269,167,219,145,6045.083333333504,2547.4249999998005,3583.7916666663,1776.6916666667,0.6974461138863123,71.58,10,13.0098642109752,10.76592984750884,220,220,217
2015,1000123787,123787,BINTANG ASIA - II,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,24.82,188,365.2498083738933,4453,107,51,27,26,2374.5166666692994,128.71666666689998,1119.400000000699,123.79166666690001,0.9617376667098974,109.574942512168,7,13.054388031948166,10.914967453097015,180,180,217
2014,1000041016,41016,SUMBER JAYA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,27.61,115,261,8566,203,88,127,52,4504.700000001599,1511.6166666669,1847.6500000009,615.6833333338998,0.40730123377871685,78.3,11,13.01852134887,10.792379317009,180,180,217
2016,1040514372,40514372,SIDO TAMBAH SANTOSO - 04,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,21,93,313.2,5230,223,111,68,17,5145.458333334298,532.5666666668,2564.5666666664983,96.12499999990001,0.18049383488741808,93.96,6,13.0352765621208,10.85386621649296,220,220,217
2016,1004614002,4614002,UNITED 27,Longline Tuna,drifting_longlines,drifting_longlines,21,58,268.42319219598636,7255,313,307,262,262,7303.5166666666,3590.0833333329,7174.516666666602,3590.0833333329,1,80.52695765879591,6,13.01978454447388,10.801135956225291,220,220,217
2015,1004952132,4952132,JIMMY WIJAYA - 30,Longline Tuna,drifting_longlines,drifting_longlines,24.71,100,275.9,2264,101,93,63,63,2287.108333332598,494.7083333328002,2126.2916666654,494.7083333328002,1,82.77,9,13.02312234822,10.80995155631849,180,180,217
2015,1004942465,4942465,BANDAR NELAYAN 208,Longline Tuna,drifting_longlines,drifting_longlines,25.69,103,275.9,7949,349,347,270,269,8148.541666666702,3085.0499999998,8101.958333333502,3084.0499999998,0.9996758561449571,82.77,8,13.0231846086666,10.80995155631849,180,180,217
2016,1004955191,4955191,BINTANG ASIA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,24.83,151,261,2246,98,47,81,39,2080.5583333393993,1566.1833333394009,829.4583333359997,621.4083333361003,0.39676602356068974,78.3,7,13.019269945038,10.792379317009,180,180,217
2016,1031070033,31070033,NA,Longline Tuna,drifting_longlines,drifting_longlines,23.05,32,318.6930907068533,3869,179,164,119,116,4030.0750000004987,1308.8333333335995,3705.400000000499,1293.3333333335995,0.9881573920794625,95.60792721205598,10,13.03582907652671,10.860324390728044,220,220,217
2015,1004669391,4669391,INDAH JAYA - 5,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,30.72,194,261,4242,225,12,131,11,4794.783333333399,1712.1083333329984,262.5083333333,96.0083333333,0.05607608552806848,78.3,13,13.020164101572,10.792379317009,180,180,217
2014,1004521350,4521350,JIMMY WIJAYA - 26,Longline Tuna,drifting_longlines,drifting_longlines,23.61,81,333.10878977955946,646,32,23,12,12,645.9666666669003,138.4333333333,499.70833333350015,138.4333333333,1,99.93263693386784,10,13.041594226498827,10.877261749183587,220,220,217
2016,1004611020,4611020,BANDAR NELAYAN - 80,Longline Tuna,drifting_longlines,drifting_longlines,19.18,53,227.1222126217517,619,29,26,19,19,638.5333333331998,288.0333333332,580.5249999998998,288.0333333332,1,68.1366637865255,5,13.006057353402506,10.752362147867137,220,220,217
2016,1031137572,31137572,NA,Longline Tuna,drifting_longlines,drifting_longlines,20.14,66,275.9,982,50,35,28,23,994.9250000001999,323.99166666670004,741.4166666669,256.9750000001,0.7931531160783154,82.77,6,13.0224167298252,10.80995155631849,220,220,217
2015,1000073758,73758,HARAPAN JAYA  - XIX,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.52,145,313.2,8499,221,74,93,41,4843.675000004906,828.416666668,1560.9166666680007,347.38333333370014,0.41933407101878006,93.96,10,13.036350424812,10.85386621649296,180,180,217
2015,1004952103,4952103,JIMMY WIJAYA - 23,Longline Tuna,drifting_longlines,drifting_longlines,27.09,197,313.2,5043,223,215,107,107,5142.716666666901,736.1499999997001,4964.583333333599,736.1499999997001,1,93.96,10,13.0374242875032,10.85386621649296,180,180,217
2014,1004962010,4962010,MITRA MAJU BAHARI,Hand Line Tuna,pole_and_line,pole_and_line,25.56,118,275.9,3835,206,115,28,28,4293.949999999197,199.6749999999,2597.1166666655954,199.6749999999,1,82.77,7,13.0234959108996,10.80995155631849,180,180,217
2016,1004861997,4861997,DAYA BAHARI NUSANTARA - 26,Longline Tuna,drifting_longlines,drifting_longlines,25.44,108,372.9,5609,252,216,181,158,5713.249999999495,1619.2666666665002,4898.566666666295,1366.2666666664002,0.8437564329531109,111.86999999999999,7,13.0552696508856,10.92393043779289,180,180,217
2016,1004905095,4905095,BANDAR NELAYAN - VI,Longline Tuna,drifting_longlines,drifting_longlines,23.2,82,261,2618,147,143,91,91,2748.208333333199,1032.7166666662997,2694.6333333331,1032.7166666662997,1,78.3,10,13.017835135716,10.792379317009,220,220,217
2016,1040510473,40510473,RODA TERBANG 08,Longline Tuna,drifting_longlines,drifting_longlines,20.04,50,313.2,7632,323,248,223,165,7480.374999971801,3258.183333319901,5176.133333314104,2315.1416666572,0.7105621230645127,93.96,6,13.03438856028,10.85386621649296,220,220,217
2016,1000041016,41016,SUMBER JAYA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,27.61,115,261,8141,187,28,107,23,4203.283333335001,980.6500000016002,542.4250000009,267.4250000006,0.2727017794321762,78.3,11,13.01852134887,10.792379317009,180,180,217
2016,1040512311,40512311,NANDO JAYA - 02,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.82,148,313.2,5239,225,179,101,96,5130.400000006004,877.3333333351993,4091.1750000049005,853.2583333351993,0.972558890577566,93.96,10,13.0364123784288,10.85386621649296,180,180,217
2015,1004625130,4625130,BANDAR BAHARI - 18,Longline Tuna,drifting_longlines,drifting_longlines,20.55,59,257.918215151947,4066,183,149,140,125,4273.824999999802,1579.8333333329,3465.4916666664994,1433.8333333329,0.9075851883109779,77.3754645455841,7,13.01634037550713,10.788742697794977,220,220,217
2015,1000065145,65145,NUSANTARA JAYA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,21.25,101,313.2,8127,181,126,115,100,3955.266666668995,941.4000000023003,2916.3333333342994,801.2000000016005,0.8510728701929496,93.96,6,13.0354417717656,10.85386621649296,220,220,217
2016,1000074038,74038,BAHARI NUSANTARA - I,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.68,128,275.9,10269,247,92,127,35,5388.400000000602,1211.3749999985992,2094.5666666683,187.50833333259993,0.15478966738855993,82.77,8,13.0237034457216,10.80995155631849,180,180,217
2014,1000045411,45411,NA,Shrimp net,shrimp_net,other_fishing,28.72,177,477.9743866853685,1366,30,25,14,14,628.9333333337996,160.05000000010003,522.2583333338996,160.05000000010003,1,143.39231600561052,14,13.091306840385183,11.046580198046758,180,180,217
2015,1004956289,4956289,JIMMY WIJAYA - 15,Longline Tuna,drifting_longlines,drifting_longlines,28.47,190,313.2,8068,351,340,273,273,8191.824999999705,3198.024999999999,7930.108333332905,3198.024999999999,1,93.96,12,13.037279729064,10.85386621649296,180,180,217
2014,1000073758,73758,HARAPAN JAYA  - XIX,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.52,145,313.2,2931,71,49,33,27,1464.7250000005995,247.5250000000001,1043.1000000009012,185.39166666679998,0.7489815843522872,93.96,10,13.036350424812,10.85386621649296,180,180,217
2015,1004956372,4956372,MAHAKAM JAYA,Longline Tuna,drifting_longlines,drifting_longlines,23.37,95,261,2444,113,112,41,41,2594.4916666666986,262.68333333329997,2557.2333333333986,262.68333333329997,1,78.3,9,13.01810546211,10.792379317009,220,220,217
2016,1004584366,4584366,KARYA YAKIN,Purse Seine Small Pelagics,purse_seines,purse_seines,22.9,76,314.8813227447563,2120,127,9,89,8,2487.291666666598,1101.5083333329005,190.55833333319998,158.0166666666,0.14345480817968884,94.46439682342688,10,13.03547997775716,10.855843178125463,220,220,217
2014,1004907136,4907136,NA,Longline Tuna,drifting_longlines,drifting_longlines,25.63,124,283.4,513,24,21,10,10,522.6833333333,133.24166666669998,446.6083333333,133.24166666669998,1,85.02,8,13.026092881732799,10.81879018009124,180,180,217
2014,1000045408,45408,CHARLY TUNA WIJAYA - 2,Stick-Held lift net,lift_net,other_fishing,22.84,70,313.36249160177164,436,9,9,7,7,194.33333333320007,73.6083333332,194.33333333320007,73.6083333332,1,94.00874748053148,10,13.034855175431947,10.854057289638607,220,220,217
2015,1004633653,4633653,PERINTIS JAYA - 17,Longline Tuna,drifting_longlines,drifting_longlines,18.11,56,275.9,219,28,24,11,10,362.6750000001002,70.20000000019998,290.10000000000014,52.625000000099995,0.7496438746431636,82.77,4,13.0222091950032,10.80995155631849,220,220,217
