Transmitter No,Name,
56698,SUMBER JAYA III,
4627976,SUMBER JAYA MAKMUR,
4561722,SUMBER JAYA MANDIRI,
40847,SUMBER JAYA V,
4.57E+11,SUMBER JAYA V,
74041,SUMBER JAYA VI,
50304,SUMBER JAYA VII,
4657757,SUMBER JAYA VII,
125141,SUMBER JAYA VIII,
40408559,SUMBER KARUNIA,
4572495,SUMBER KARYA,
4601999,SUMBER KARYA,
4798853,SUMBER KARYA,
4870361,SUMBER KASIH,
4635802,SUMBER KASIH - I,
4545073,SUMBER LAUT,
4556675,SUMBER LAUT,
4614733,SUMBER LAUT,
4600953,SUMBER LAUT - II,
4611626,SUMBER LAUT - III,
4587264,SUMBER LAUT - IV,
4537517,SUMBER LAUT - V,
4574384,SUMBER LAUT 8,
4782407,SUMBER LAUT ABADI,
4610231,SUMBER LESTARI,
4648773,SUMBER MAJU,
4922343,SUMBER MAJU,
4519220,SUMBER MAKMUR,
4612242,SUMBER MAKMUR,
4798854,SUMBER MAKMUR,
4907647,SUMBER MAKMUR,
86811707375,SUMBER MAKMUR,
40515392,SUMBER MAKMUR - 05,
40512455,SUMBER MAKMUR - 06,
40512715,SUMBER MAKMUR - 07,
4584353,SUMBER MAKMUR - 3,
4798854,SUMBER MAKMUR (A),
4598585,SUMBER MANDIRI,
4812622,SUMBER MAS,
4575140,SUMBER MAS JAYA,
40408412,SUMBER MUJUR,
124906,SUMBER MURNI,
4509464,SUMBER MUTIARA,
4960956,SUMBER MUTIARA,
4905077,SUMBER NATUNA,
4541686,SUMBER NELAYAN  28,
4521497,SUMBER NELAYAN - 168,
4861996,SUMBER NELAYAN - 18,
4573727,SUMBER NELAYAN - 2,
4957179,SUMBER NELAYAN - 20,
4861998,SUMBER NELAYAN - 26,
4917037,SUMBER NELAYAN - 27,
4547317,SUMBER NELAYAN - 38,
4585184,SUMBER NELAYAN - 78,
4585183,SUMBER NELAYAN - 81,LCT
4571985,SUMBER NELAYAN 1,
4.57E+11,SUMBER NELAYAN 1,
4541685,SUMBER NELAYAN 108,
4573727,SUMBER NELAYAN 2,
4699804,SUMBER NELAYAN 8,
4608404,SUMBER NUSANTARA - 6,
31076618,SUMBER RAHMAD BAROKAH,
4605304,SUMBER REJEKI,
31060941,SUMBER REJEKI - 2,
4625129,SUMBER REJEKI - I,
4828096,SUMBER REJEKI - I,
4624197,SUMBER REJEKI 03,
40510494,SUMBER REJEKI BARU,
4639782,SUMBER REJEKI I,
35311,SUMBER REZEKI,
124242,SUMBER REZEKI,
4598588,SUMBER REZEKI,
4757115,SUMBER REZEKI,
4911369,SUMBER REZEKI,
4611019,SUMBER REZEKI - 21,
4636866,SUMBER REZEKI - 3,
4714555,SUMBER REZEKI - IV,
4919633,SUMBER REZEKI - IV,
4521462,SUMBER REZEKI BARU,
4601998,SUMBER SAMODRA,
4569107,SUMBER SAMUDERA,
4587966,SUMBER SAMUDERA,
40512716,SUMBER SEJAHTERA,
920,SUMBER SEJAHTERA - I,
110048,SUMBER SEJATI,
4598578,SUMBER SEJATI,
4684142,SUMBER SEJATI,
4592659,SUMBER SEJATI - 1,
4556760,SUMBER SEJATI - II,
4598578,SUMBER SEJATI [1],
86811035698,SUMBER SEJATI II,
4684138,SUMBER SUBUR,
40510254,SUMBER SUBUR,
4822401,SUMBER SUKSES UTAMA,
73682,SUMBER TUNA,
4587792,SUMBER UTAMA,
4962012,SUMBINDO PERKASA,
16698,SUMIMAS 1,
116698,SUMIMAS 1,
116792,SUMIMAS 10,
16792,SUMIMAS 10 (x.OR SAP - 5),
116810,SUMIMAS 11,
16810,SUMIMAS 11 (x.OR SAP - 7),
116812,SUMIMAS 12,
116814,SUMIMAS 14,
16814,SUMIMAS 14 (x.OR SAP - 19),
16815,SUMIMAS 15,
116815,SUMIMAS 15,
16820,SUMIMAS 16,
116820,SUMIMAS 16,
16832,SUMIMAS 17,
116832,SUMIMAS 17,
16707,SUMIMAS 2,
116707,SUMIMAS 2,
16738,SUMIMAS 3,
116738,SUMIMAS 3,
16775,SUMIMAS 5,
116775,SUMIMAS 5,
116779,SUMIMAS 6,
16784,SUMIMAS 7,
116784,SUMIMAS 7,
16785,SUMIMAS 8,
116785,SUMIMAS 8,
16789,SUMIMAS 9,
116789,SUMIMAS 9,
4598589,SUMITOMO,
R/2287/X/2002,SUN FLOWER,
4960976,SUN JAYA - III,
4735137,SUN JAYA - IV,
4691260,SUN JAYA - V,
4915620,SUN JAYA - V,
4552023,SUN JAYA - VI,
4830034,SUN JAYA 88,
1253,SUN JAYA VI,
4570749,SUN LI JAYA,
4955200,SUN RISE - I,
73982,SUN RISE - III,
9946,SUN RISE - IX,
109946,SUN RISE - IX,
4657033,SUN RISE - V,
4958131,SUN RISE - V,
40408500,SUN RISE - VII,
4905100,SUN RISE VI,
4957426,SUN RISE-IV,
4949254,SUN STAR,
4552512,SUN TERI,
4870368,SUN TERI,
4784385,SUN-SUN  LILI,
124725,SUNARTO FAMILY,
4617251,SUNARTO FAMILY - I,
4517903,SUNDORA - 2,
86811707414,SUNDY JAYA,
140122025,SUNGAI BIAN - II,
4898119,SUNGAI ROKAN 15,
4848491,SUNGAI ROKAN XVIII,
40408833,SUNGAI YORDAN,
81506,SUNJAYA - II,
8150654321,SUNJAYA II,
4619485,SUNLI JAYA - I,
4489253,SUNLY - 10,
86811703186,SUNLY - 9,
151,SUNLY-8,
31121704,SUNRISE - VIII,
31121704,SUNRISE VIII,
40513419,SUPER BINTANG,
86811701028,SUPER INTAN,
4649483,SUPER JAYA,
4649480,SUPER JAYA - 1,
74132,SUPER STAR,
86811707396,SUPER STAR,
3034,SUPERIOR REEFER,
103034,SUPERIOR REEFER,
4605011,SUPERMEN,
3049,SURJA REDJEKI,
103049,SURJA REDJEKI,
4626962,SURYA,
4820755,SURYA,
4575603,SURYA  KEMBAR,
4.58E+11,SURYA  KEMBAR,
110088,SURYA  MAS,
4473479,SURYA - 6,
4887560,SURYA - 83,
4657760,SURYA - 88,
86811037053,SURYA - 98,
4657745,SURYA - 99,
4898126,SURYA 28,
4898099,SURYA 668,
9967,SURYA ABADI,
4493112,SURYA ABADI,
4915607,SURYA ANDALAN,
86811035689,SURYA BAHARI,
86811035713,SURYA BAHARI,
86811035713,SURYA BAHARI (A),
45410,SURYA CEMERLANG,
4878122,SURYA CEMERLANG - II,
4573716,SURYA CITRA NUSANTARA,
4612396,SURYA CITRA NUSANTARA,
4541683,SURYA CITRA NUSANTARA - 07,
4539720,SURYA CITRA NUSANTARA - 9,
4553545,SURYA CITRA NUSANTARA - II,
4887571,SURYA CITRA NUSANTARA - IV,
4619687,SURYA CITRA NUSANTARA 08,
4949299,SURYA EKA SAKTI,
4570748,SURYA GEMILANG,
86811704166,SURYA HASIL LAUT - 22,
86811703813,SURYA HASIL LAUT BARU,
4605302,SURYA INDAH,
4774080,SURYA INDAH,
4587973,SURYA JAYA INDAH - I,
4554620,SURYA JAYA KENCANA,
4785099,SURYA JAYA SAMPURNA,
184,SURYA LANGGENG JAYA MULIA  I,
4573717,SURYA LANGGENG JAYA MULIA  I,
526,SURYA LANGGENG JAYA MULIA  II,
4553610,SURYA LANGGENG JAYA MULIA  II,
4933507,SURYA MANTAP,
10088,SURYA MAS,
4537687,SURYA MAS,
65165,SURYA MINA,
40408346,SURYA MINA REJEKI,
2969,SURYA MULYA,
102969,SURYA MULYA,
62057,SURYA NELAYAN,
40510700,SURYA NUSANTARA,
4552497,SURYA PERMAI,
40408598,SURYA REJEKI - I,
4708323,SURYA SAMUDERA,
4939194,SURYA SAMUDERA,
50610,SURYA SAMUDERA - 70,
40807,SURYA SAMUDERA CIPTA MUSTIKA - 68,
74139,SURYA SAMUDRA,
4590401,SURYA SAMUDRA,
33659,SURYA SINAR ABADI,
4501655,SURYA SINAR ABADI,
4898124,SURYA SUKSES,
4619889,SURYA TERANG - 03,
4614860,SURYA TERANG - 07,
74049,SURYA TERANG - 08,
7404954321,SURYA TERANG - 08,
4545349,SURYA TERANG - 18,
4848500,SURYA TERANG - 18,
4958980,SURYA TERANG - 88,
4.96E+11,SURYA TERANG - 88,
4841648,SURYA TERANG 02,
4933521,SURYA TERANG 06,
4907109,SURYA TERANG-02,
4955186,SURYA TERBIT,
4631190,SURYA TERBIT - 06,
4816209,SURYA TERBIT - 109,
4861513,SURYA TERBIT - 118,
4861513,SURYA TERBIT - 118 (xDAMARINA.),
4911374,SURYA TERBIT - 899,
4613839,SURYA TERBIT - 91,
4613841,SURYA TERBIT - 92,
4614862,SURYA TERBIT - 93,
4614855,SURYA TERBIT - 95,
4618256,SURYA TERBIT - 96,
40408560,SURYA TERBIT 01,
4956265,SURYA TERBIT 08,
4941356,SURYA TERBIT 169,
4830028,SURYA TERBIT 188,
4822276,SURYA TERBIT 68,
4958970,SURYA TERBIT 888,
125358,SURYA TERBIT 889,
4956293,SURYA TERBIT 889,
4958951,SURYA TERBIT 998,
4953773,SURYA TERBIT 999,
4955190,SURYA TERBIT NO. 168,
4631106,SURYA TIMUR - 01,
4619054,SURYA TIMUR - 02,
4616419,SURYA TIMUR - 06,
235,SURYA TIMUR - 12,
4939219,SURYA TIMUR - 20,
73645,SURYA TIMUR 01,
57642,SURYA TIMUR 02,
4619054,SURYA TIMUR 02 [1],
4572093,SURYA TIMUR 50,
40510963,SURYA TIMUR 60,
4939195,SURYA TIMUR-17,
40515048,SURYA WIJAYA,
86811703833,SURYA WIJAYA,
/KGS-KJW-Lan.1/TU.210/IX/2013,SUSAN - 3,
40408456,SUSANTI JAYA - I,
65264,SUTTI REEFER,
R/2260/IX/2002/C,SWAN,
133577,SWARNA SEJATI,
4774075,TAAT MAJU - VIII,
R/153/I/2002/C,TAI YU,
R/414/II/2002/C,TAIYO,
4872395,TAMA SAMUDERA 8001 (xMIN FUZ..),
4955197,TAMA SAMUDERA 8002,
4958962,TAMA SAMUDERA 8003,
74287,TAMBAH BERKAH PANGESTU,
40510961,TAMBAH HOKI,
97251,TAMBAH JAYA,
124882,TAMBAH JAYA ABADI,
4619689,TAMBAH MAKMUR,
40408730,TAMBAH MAKMUR,
63383,TAMINA  1,
65316,TAMINA  22,
42828,TAMINA  INDAH,
65276,TAMINA - 11,
65302,TAMINA - 15,
4646206,TAMINA - 19,
74214,TAMINA - 19 (x. DECHMANEE 19),
65275,TAMINA - 4,
65188,TAMINA - 5,
74212,TAMINA - 8,
65131,TAMINA - 9,
63383,TAMINA 1,
65291,TAMINA 12,
74193,TAMINA 17,
74198,TAMINA 18,
59875,TAMINA 2,
65315,TAMINA 21,
65316,TAMINA 22,
87053,TAMINA 24,
59880,TAMINA 7,
42937,TAMINA KENCANA,
50169,TAN JAYA  XI,
R/82/I/2002/C,TANGERINE,
42244,TANJUNG PERMAI - A,
40409810,TANJUNG PERMAI - A,
40409269,TANJUNG PERMAI - A1,
40510964,TANJUNG PERMAI - A2,
31085962,TANJUNG PERMAI - A3,
4600955,TANJUNG PERMAI - II,
40511130,TANJUNG PERMATA - III,
31070082,TANJUNG PERMATA II,
4624206,TANJUNG SARI - 3,
4935245,TANJUNG SARI - 3,
4717448,TANJUNG SARI MILENIUM,
4905072,TANJUNG SARI MILENIUM,
4801935,TANJUNG SARI PERKASA,
99434,TANJUNGPURA 01,
4781266,TANJUNGPURA 02 (xRAJA 05),
4499039,TAO TOBA - VI,
4684770,TAO TOBA - VI,
4770871,TAO TOBA - VI,
4962002,TAO TOBA JAYA - IV,
4538628,TAO TOBA JAYA - VIII,
4957438,TAO TOBA JAYA - X,
42133,TAO TOBA JAYA VIII,
31072310,TARSIUS PM - 25,
31072301,TARSIUS PM - 26,
31072310,TARSIUS PM-25,
31072301,TARSIUS PM-26,
4552061,TARUNA MARITIM - I,
4587960,TASIKOKI,
42226,TATA SURYA,
31072308,TATA SURYA [2],
4469798,TEDDY WIJAYA - III,
86811703410,TEGUH ABADI,
73966,TEGUH ARINDO,
4812955,TEGUH BINTANG UNITED,
-,TEGUH HARAPAN - II,
86811011251,TEGUH HASLINDO,
31072297,TEGUH HASLINDO [1],
4617233,TEGUH JAYA,
40511754,TEGUH JAYA - 3A,
4625121,TEGUH JAYA 6,
40511752,TEGUH JAYA MUDA - 1,
40511751,TEGUH JAYA MUDA - 2,
86811038819,TEGUH KARYA SEJAHTERA,
43933,TEGUH MAKMUR,
4605007,TEGUH PERKASA,
45569,TEGUH PRATAMA SAKTI,
4771014,TEGUH PRIMA,
40408497,TEGUH SAMUDERA,
4665283,TEGUH SAMUDRA,
86811703532,TEGUH SAMUDRA (x WIJAYA SAKTI),
73736,TEGUH UNITED,
4794853,TEGUH WIJAYA,
4961370,TEHORU - 01,
4958975,TEHORU - 02,
4582473,TEKAD ABADI,
4944870,TEKUN KARYA - I,
40408626,TELUK MARCHESA,
86811707382,TEMAN JAYA - XII,
86811707387,TEMAN JAYA VI,
86811035708,TENAGA BARU - I,
4627970,TENGGIRI - 12,
4571590,TENGGIRI - 2,
4631295,TENGGIRI - 6,
4.63E+11,TENGGIRI - 6,
4631294,TENGGIRI - 9,
4537358,TENGGIRI 15,
4534550,TENGGIRI 16,
40511796,TERANG BULAN - 4,
40511969,TERANG JAYA - 2,
4782315,TERANG JAYA - 88,
4892538,TERANG SURYA,
4737604,TERATAI - I,
4737603,TERATAI - III,
4562331,TERATAI II,
4729108,TERATAI II,
4552492,TERBIT,
140122045,TERI MAS,
4574538,TERUS JAYA,
86811705592,TERUS JAYA - 18,
4828,Test Amalgam 1,
4909,Test Amalgam 3,
10004909,Test_Amalgam_3 [1],
10004951,Test_Amalgam_4,
10004828,Test_Amalgam_5 [1],
10005068,Test_Amalgam_6,
10005075,Test_Amalgam_7,
c00154,TEST01,
C00084,TEST01 [1],
C00038,TEST01 [2],
9149090135,TEST01 [5],
9139090038,TEST01 [6],
9149090039,TEST01 [7],
9139090062,TEST01 [8],
4564727,TETAP JAYA,
4652029,TETAP JAYA,
4841660,THINDO MINA  6,
4720799,THINDO MINA 1,
4639778,THINDO MINA 2,
4767208,THINDO MINA 2,
4955189,THINDO MINA 3,
4861477,THINDO MINA 4,
4806627,THINDO MINA 5,
116944,THUNNUS No. 2,
9149090200,THURAYA [1],
9149090097,THURAYA [2],
9149090130,THURAYA [5],
9149090153,THURAYA [6],
9149090139,THURAYA [7],
9149090225,THURAYA [8],
9139090120,THURAYA [9],
9149090219,THURAYA [A],
9149090226,THURAYA [B],
9149090136,THURAYA [C],
40408902,TIARA MANDIRI,
40408680,TIBERIAS 2,
40408681,TIBERIAS 3,
40409587,TIBERIAS 3,
40408334,TIBERIAS I,
4680617,TIGA SAUDARA,
4552038,TIM-TIM,
4841654,TIMIKA SAMUDERA 27,
4841653,TIMIKA SAMUDERA 28,
4841653,TIMIKA SAMUDERA 28 (xBENJINA 2),
4841652,TIMIKA SAMUDERA 29,
4841652,TIMIKA SAMUDERA 29 (xBENJINA 3),
4841651,TIMIKA SAMUDERA 30,
4841651,TIMIKA SAMUDERA 30 (xBENJINA 5),
4841665,TIMIKA SAMUDERA 32,
4841664,TIMIKA SAMUDERA 33,
4841650,TIMIKA SAMUDERA 35,
4841650,TIMIKA SAMUDERA 35 (xBENJINA12),
4841649,TIMIKA SAMUDERA 36,
4841649,TIMIKA SAMUDERA 36 (xBENJINA15),
4841663,TIMIKA SAMUDERA 37,
4841663,TIMIKA SAMUDERA 37 (xBENJINA16),
4872405,TIMUR BAHARI - 127,
10025474,TIMUR JAYA - 01,
4933482,TIMUR JAYA - 01 (xMIN FUZHOU..),
10025475,TIMUR JAYA - 02,
4939191,TIMUR JAYA - 02 (xMIN FUZHOU..),
4898106,TIMUR JAYA - 03,
4898106,TIMUR JAYA - 03 (xMIN FUZHOU..),
4954510,TIMUR JAYA - 06,
4954510,TIMUR JAYA - 06 [xHAI FENG - 9),
4954511,TIMUR JAYA - 07,
4954511,TIMUR JAYA - 07 [xHAI FENG-10],
4954512,TIMUR JAYA - 08,
4954513,TIMUR JAYA - 10,
4954514,TIMUR JAYA 11,
4954515,TIMUR JAYA 12,
4954516,TIMUR JAYA 13,
4954517,TIMUR JAYA 15,
4954520,TIMUR JAYA 16,
4954521,TIMUR JAYA 17,
4905106,TIMUR LAUT,
52575,TIMUR LAUT - 03,
4949280,TIMUR LAUT 02,
4556286,TIMUR LAUT 10,
4556767,TIMUR LAUT 12,
4619895,TIMUR LAUT 5,
4797779,TIMUR LAUT 8,
4679579,TIMUR LAUT 9,
4815845,TIMUR RAYA 8,
86811703541,TIP - 101,
4785492,TIP - 102,
4961364,TIP - 104,
4.96E+11,TIP - 104,
55274,TIP - 107,
4785492,TIP 102,
4564732,TIRTA JASA - X,
4531078,TIRTA JAYA BARU - 98,
4619900,TIRTA JAYA INDAH,
4887549,TIRTA JAYA KARYA,
3 3 5 2 9,TIRTA JAYA KARYA,
45665,TIRTA MINA,
4632035,TIRTA MINA,
4893663,TIRTA PERMATA 1 (xSILVER PEAR1],
4907115,TIRTA PERMATA 2,
4566873,TIRTA PUTRA KENCANA,
4956362,TIRTA SAMUDRA,
4620718,TIRTA SARI,
125028,TITANIC,
4572498,TJAHAJA SAMUDERA,
45260,TJAN TERI,
40408351,TJANDRA UTAMA JAYA,
50551,TKF -  X  (SEPULUH),
4573921,TKF - IX (SEMBILAN),
4965255,TKF - LIMA,
4573920,TKF - X (SEPULUH),
4956263,TKF DELAPAN,
4861504,TKF ENAM,
74259,TOMIO,
31057359,TOPAZ,
31057359,TOPAZ [1],
R/2057/IX/2001/C,TORRES EXPRESS,
86811035680,TOYO No. 15,
86811035331,TOYO No. 17,
4616793,TRANS BAHARI - 3,
4616793,TRANS BAHARI 3,
4961371,TRANS MITRAMAS 1,
4961359,TRANS MITRAMAS 111,
124101,TRANS MITRAMAS 22,
125301,TRANS MITRAMAS 23,
4727158,TRANS MITRAMAS 24,
4960961,TRANS MITRAMAS 3,
124137,TRANS MITRAMAS 31,
4848495,TRANS MITRAMAS 5,
86811706065,TRI ANIS,
4571588,TRI ANIS - V,
4604078,TRI BUANA - 3,
4759123,TRI BUKIT,
4842878,TRI DHARMA SAMUDRA,
4573923,TRI JAYA,
4795705,TRI JAYA,
4710031,TRI JAYA - 28,
31085977,TRI JAYA - 6,
4725038,TRI JAYA - 688,
116925,TRI JAYA - 88,
4736086,TRI JAYA - VIII,
86811034980,TRI JAYA - VIII,
42369,TRI JAYA (A),
86811034934,TRI JAYA 07,
40510787,TRI JAYA 09,
40409813,TRI JAYA 12,
86811038830,TRI JAYA 18,
31072272,TRI JAYA 28 [1],
31085977,TRI JAYA 6,
31085991,TRI JAYA VIII,
45578,TRI JAYA XIX,
4595611,TRI JAYA XIX,
4595611,TRI JAYA XIX [1],
86811035012,TRI JAYA XXI,
4848497,TRI MINA PRIMA,
40510204,TRI MINA SAMUDRA,
4759124,TRI SAKTI,
40510214,TRI SANJAYA,
31076467,TRI SOYO BAROKAH,
4539719,TRI STAR,
4870363,TRI STAR,
40513438,TRI SUMBER JAYA,
4572146,TRIANIS - II,
045/Lan.1.3/SS.430/VIII/2013,TRIJAYA - 11,
40408499,TRIJAYA 11,
4933504,TRIKA PRATAMA,
73964,TRIKA SAMUDRA,
4481835,TRIKA SAMUDRA,
74022,TRIO CAHAYA MAKMUR,
4554612,TRISNA JAYA,
40408340,TRISTAN,
4520233,TRISTAN I,
4474922,TROPIKA JAYA,
31110080,TUJUH TUJUH,
4532305,TUN TIANG,
40408922,TUNA INDO PRIMA - III,
86811035817,TUNA INDO PRIMA - III,
4575821,TUNA JAYA,
4958156,TUNA JAYA,
45078,TUNA JAYA 02,
4805190,TUNA JAYA 111,
4618255,TUNA JAYA UTAMA - 08,
4935259,TUNA SAMUDERA - 19,
4964118,TUNA SEGAR  -  1,
R/807/IV/2003/C,TUNA STATES,
4511157,TUNAS BERSAUDARA - 01,
4469152,TUNAS BERSAUDARA - 02,
40513614,TUNAS CENDANA,
40408921,TUNAS HARAPAN,
86811011250,TUNAS HARAPAN SENTOSA,
40408627,TUNAS JAYA 01,
40408625,TUNAS JAYA 02,
42124,TUNAS LESTARI,
4614868,TUNAS LESTARI,
40409681,TUNAS MULYA,
40408624,TUNAS MULYA - A,
4.04E+12,TUNAS MULYA - A,
40409606,TUNAS MULYA I,
4841647,TUNAS REJEKI,
74200,TUNAS SAMUDRA,
86811035691,TUNG HO - 8,
86811035841,TUNG HO 2,
R/2747/XI/2002/C,TUNG HO 2,
R/2747/XI/2002/C,TUNG HO 5,
R/1644/VII/2002/C,TUNG HO 8,
4679814,TUNG HO No. 2,
4681135,TUNG HO No. 8,
50559,TUNGGAL JAYA,
50549,TUNGGAL PUTERA,
133574,TUNGGAL PUTRA,
4568198,TWIN DOLPHIN,
4949258,TWINDO - 18,
12562,TWINDO - 28,
124230,TWINDO - 28,
50377,TWINDO - 38,
4949259,TWINDO - 68,
4481790,TWINDO - 78,
86811035008,TWINDO - 78,
86811034966,TWINDO - 88,
4481788,TWINDO - 98,
4520236,TWINDO 188,
4486354,TWINDO 288,
4808751,TWINDO 388,
86811035008,TWINDO 78,
73756,TWINDO 818,
86811034966,TWINDO 88,
4731271,TWINDO- 218,
73651,UDANG No. 20,
73650,UDANG No. 32,
70031,UDANG No. 38,
140490,UDANG No.1,
86811035671,UDANG No.1,
140491,UDANG No.2,
86811035672,UDANG No.2,
140431,UDAYANA,
86811035768,UDAYANA,
4958961,ULAM SARI - 999,
40511968,ULAM SARI JAYA - 6,
86811707831,ULAM SARI JAYA - 7,
31072263,ULAM SARI JAYA - 8,
31085997,ULAM SARI JAYA - 9,
40511907,ULAM SARI JAYA - A,
31072263,ULAM SARI JAYA 8,
31085997,ULAM SARIJAYA 9,
45221,ULAM SARIREJO,
4872411,ULANG ULIE - I,
4578262,ULANG ULIE - IX,
4573730,ULANG ULIE - V,
4861505,ULANG ULIE - XXII,
4956256,ULANG ULIE - XXIII,
4742897,ULANG ULIE XXI,
73649,UNGGUL JAYA,
45617,UNGGUL JAYA FORTUNA,
40408941,UNGGUL JAYA FORTUNA,
56669,UNGGUL JAYA FORTUNA [1],
4625588,UNGGUL JAYA UTAMA- I,
31070033,UNION - II,
56065,UNION ABADI,
31070033,UNION II,
56676,UNION JAYA - I,
4460054,UNION JAYA - II,
4826187,UNION JAYA - II,
4569468,UNION JAYA II,
86811703780,UNITED  A,
4782609,UNITED -  XXI,
140439,UNITED - 26,
4614001,UNITED - 28,
40513625,UNITED - B,
40513620,UNITED - V,
86811703778,UNITED - VII,
140427,UNITED - VIII,
86811703768,UNITED - VIII,
40513621,UNITED - X,
40513622,UNITED - XI,
125537,UNITED - XIV,
65244,UNITED - XIX,
65240,UNITED - XV,
56067,UNITED - XXII,
65241,UNITED - XXIII,
125536,UNITED - XXV,
65243,UNITED -XI,
4881740,UNITED -XII,
4614002,UNITED 27,
125283,UNITED 30,
4770249,UNITED ABADI,
40513623,UNITED I,
86811703528,UNITED III,
125532,UNITED IX,
86811703516,UNITED IX,
45680,UNITED MANDIRI,
86811703558,UNITED V,
86811703527,UNITED VI,
40513627,UNITED XII,
86811038817,UNITOBA JAYA,
4677923,Unknown 19797,
4720798,Unknown 19798,
4671667,Unknown 19802,
4677924,Unknown 19807,
4676536,Unknown 19814,
68637,Unknown 19843,
50211,Unknown 20119,
47451,Unknown 20157,
77689,Unknown 20158,
45673,Unknown 20441,
42431,Unknown 20661,
4666598,Unknown 20702,
ID_KAPAL,Unknown 21700,
42282,Unknown 21834,
4644951,USAHA  BARU NUSANTARA,
4489160,USAHA ABADI,
124195,USAHA BAHARI - 03,
4587263,USAHA BARU,
4653704,USAHA BARU NUSANTARA,
4657031,USAHA BERSAMA,
4556759,USAHA JAYA,
4620086,USAHA JAYA,
4556758,USAHA JAYA - II,
4535452,USAHA JAYA - III,
4828098,USAHA JAYA - III,
4569092,USAHA JAYA - IV,
4578264,USAHA JAYA - V,
4507477,USAHA JAYA - VIII,
4547805,USAHA MAJU,
4870365,USAHA MAJU,
4870387,USAHA MAJU,
4952112,USAHA MAJU - I,
86811705557,USAHA MANDIRI,
86811705556,USAHA MANDIRI - I,
4611620,USAHA MURNI - II,
4861470,USAHA UTAMA - 1,
4540944,USAHA UTAMA - 2,
4841639,USAHA UTAMA - 2,
4827865,USAHA UTAMA - 3 (xSUPSINGTHAI2),
4672825,USAHA UTAMA - 5,
124824,UTAMA JAYA - II,
86811035772,UTAMA JAYA - II,
86811037061,UTAMA JAYA - V,
86811037071,UTAMA JAYA - VIII,
4760165,UTAMA JAYA 03,
4611017,UTAMA JAYA V,
124258,UTAMA JAYA VIII,
86811704165,UTAMA PERMAI 07,
4478983,VALLERIE - I,
4952134,VANCOUVER,
86811035754,VARIA BINTANG,
4509088,VARIA FORTUNA,
86811705507,VARIA FORTUNA,
4534215,VARIA HARAPAN,
4504139,VARIA KARUNIA,
4669599,VARIA KARUNIA,
40408233,VARIA MINA,
4697625,VARIA PRIMA,
40512496,VARIA SAMUDERA,
86811705502,VARIA SAMUDERA,
86811035718,VARIA UTAMA,
4809412,VARIA UTAMA - I,
4648767,VARIA VARUNA - I,
4552509,VAVINDO,
4568007,VAVINDO JAYA,
4616571,VENEZIA,
56277,VENIO - 03,
4459609,VENIO - 03,
5639354321,VENIO - 07,
4949296,VENUS JAYA 02,
4590319,VESSEL DEMO 1,
01040663SKY2,VESSEL DEMO 2,
4588755,VESSEL DEMO 3,
40409998,Vessel001,
R/1389/VI/2002/C,VICTORIA,
40409585,VICTORIA - 03,
86811703795,VICTORY ABADI,
4492431,VICTORY ANUGRAH  INDAH,
202/PSDKP.4/TU.212/VII/2013,VICTORY ANUGRAH INDAH,
4644948,VICTORY BARU,
4916118,VICTORY BARU,
40408977,VICTORY BARU,
4958952,VICTORY BARU JAYA,
4470689,VICTORY JAYA,
4603637,VICTORY MAKMUR,
4507480,VICTORY SENTOSA,
45518,VICTORY UTAMA,
4493114,VICTORY UTAMA,
31072299,VINCENT JAYA - 02,
65133,VINTECH,
4867386,VIRGO  BARONTAN - IV,
40542,VIRGO  DIFERA,
50556,VIRGO  DIFERA,
45222,VIRGO  X,
58532,VIRGO  XII,
41940,VIRGO - II,
81515,VIRGO - III,
50274,VIRGO - IX,
102896,VIRGO - IX,
2896,VIRGO - IX (xPENNY - IX),
81516,VIRGO - V,
4952221,VIRGO - VI,
4952221,VIRGO - VI (x. PENNY VI),
4952224,VIRGO - VII,
50398,VIRGO - VIII,
50428,VIRGO - VIII,
41983,VIRGO - XI,
124910,VIRGO - XI,
63522,VIRGO CAHAYA - 1,
4820566,VIRGO CAHAYA - II,
4738967,VIRGO CAHAYA IV,
42247,VIRGO CAHAYA V,
42123,VIVIAN ANGELINE - I,
4723543,VOYAGER 2,
4723881,VOYAGER 3,
4723880,VOYAGER 6,
R/2681/XI/2002/C,WAH LAM,
9971,WAHYU,
109971,WAHYU,
4954504,WAHYU,
4954503,WAHYU - V,
40512714,WAHYU LUHUR BAROKAH - 02,
86811704616,WAHYU SAMUDRA,
8.68E+15,WAHYU SAMUDRA,
R/2384/X/2001/C,WEI FONG,
140122028,WEISON JAYA PRATAMA,
86811701462,WEISON JAYA PRATAMA - I,
4591862,WIDI PUTRA,
4644952,WIJAYA,
4556753,WIJAYA - 5,
4735468,WIJAYA 5,
50187,WIJAYA ABADI,
4780195,WIJAYA ABADI - II,
4941371,WIJAYA ABADI - VI,
303,WIJAYA MAKMUR,
4477196,WIJAYA MAKMUR,
45437,WIJAYA MINA,
31070087,WIJAYA MINA,
31070087,WIJAYA MINA [1],
40510718,WILDA JAYA ABADI,
31072293,WILDA JAYA BARU,
40510094,WILDA JAYA BARU - 1,
4861503,WILLIAM JAYA BARU,
4632049,WILLSON JAYA - 38,
45304,WILSON,
4632049,WILSON JAYA 38,
4926116,WINARTO JAYA  ABADI,
